"site","OTU_Label","n_glass","n_plastic","k_glass","k_plastic","enough","prop_plastic","prop_glass","Prevalence","fisher_p","fisher_BH","reliable_occ","occ_dir","display_label","Class","gllvm_any_reliable","gllvm_any_separation","group"
"SELVA","Adineta_ASV_17598",15,59,1,2,TRUE,0.0338983050847458,0.0666666666666667,"2/59 vs 1/15",0.498503640626928,0.984957708862783,FALSE,"ns","Adineta_vaga","Rotifera",TRUE,FALSE,"No reliable preference"
"SELVA","Adineta_ASV_17599",15,59,1,1,TRUE,0.0169491525423729,0.0666666666666667,"1/59 vs 1/15",0.36653091447612,0.902865314829865,FALSE,"ns","Adineta_vaga","Rotifera",FALSE,FALSE,"No reliable preference"
"SELVA","Amphileptus_ASV_432",15,59,2,2,TRUE,0.0338983050847458,0.133333333333333,"2/59 vs 2/15",0.180653835390474,0.848630815333197,FALSE,"ns","Amphileptus sp. Amphileptus_ASV_432","Litostomatea",FALSE,FALSE,"No reliable preference"
"SELVA","Amphora_ASV_11507",15,59,3,28,TRUE,0.474576271186441,0.2,"28/59 vs 3/15",0.0787381077377094,0.730579937442526,FALSE,"ns","Amphora_coffeaeformis","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Ampullofolliculina_ASV_3611",15,59,2,6,TRUE,0.101694915254237,0.133333333333333,"6/59 vs 2/15",0.660468414332293,1,FALSE,"ns","Ampullofolliculina_lageniformis","Heterotrichea",FALSE,FALSE,"No reliable preference"
"SELVA","Ampullofolliculina_ASV_3619",15,59,1,6,TRUE,0.101694915254237,0.0666666666666667,"6/59 vs 1/15",1,1,FALSE,"ns","Ampullofolliculina_lageniformis","Heterotrichea",FALSE,TRUE,"No reliable preference"
"SELVA","Annelida_XX_ASV_18258",15,59,0,2,TRUE,0.0338983050847458,0,"2/59 vs 0/15",1,1,FALSE,"ns","Annelida_XX_ASV_18258","Annelida",TRUE,FALSE,"No reliable preference"
"SELVA","Aplanochytrium_ASV_9331",15,59,2,35,TRUE,0.593220338983051,0.133333333333333,"35/59 vs 2/15",0.00285955605461588,0.232744824326533,FALSE,"ns","Aplanochytrium_sp.","Sagenista",FALSE,TRUE,"No reliable preference"
"SELVA","Arcocellulus_ASV_11592",15,59,6,32,TRUE,0.542372881355932,0.4,"32/59 vs 6/15",0.392746411950991,0.902865314829865,FALSE,"ns","Arcocellulus_cornucervis","Mediophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Argopecten_ASV_16928",15,59,5,12,TRUE,0.203389830508475,0.333333333333333,"12/59 vs 5/15",0.313022204359319,0.902865314829865,FALSE,"ns","Argopecten sp. Argopecten_ASV_16928","Mollusca",FALSE,FALSE,"No reliable preference"
"SELVA","Arthropoda_ASV_17239",15,59,4,21,TRUE,0.355932203389831,0.266666666666667,"21/59 vs 4/15",0.76063021826507,1,FALSE,"ns","Arthropoda_ASV_17239","Arthropoda",FALSE,TRUE,"No reliable preference"
"SELVA","Ascidiella_ASV_17116",15,59,4,16,TRUE,0.271186440677966,0.266666666666667,"16/59 vs 4/15",1,1,FALSE,"ns","Ascidiella_sp.","Urochordata",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariaceae_ASV_10164",15,59,6,31,TRUE,0.525423728813559,0.4,"31/59 vs 6/15",0.564160551384974,0.984957708862783,FALSE,"ns","Bacillariaceae_ASV_10164","Bacillariophyceae",TRUE,TRUE,"No reliable preference"
"SELVA","Bacillariaceae_ASV_10168",15,59,8,45,TRUE,0.76271186440678,0.533333333333333,"45/59 vs 8/15",0.109118163667903,0.730579937442526,FALSE,"ns","Bacillariaceae_ASV_10168","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariaceae_ASV_10197",15,59,2,20,TRUE,0.338983050847458,0.133333333333333,"20/59 vs 2/15",0.204615756018192,0.848630815333197,FALSE,"ns","Bacillariaceae_ASV_10197","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_10048",15,59,1,12,TRUE,0.203389830508475,0.0666666666666667,"12/59 vs 1/15",0.28216872997726,0.85505675750685,FALSE,"ns","Bacillariophyceae_ASV_10048","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_10151",15,59,4,38,TRUE,0.644067796610169,0.266666666666667,"38/59 vs 4/15",0.0174345285420203,0.672974281346246,FALSE,"ns","Bacillariophyceae_ASV_10151","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_10160",15,59,2,14,TRUE,0.23728813559322,0.133333333333333,"14/59 vs 2/15",0.499013180365588,0.984957708862783,FALSE,"ns","Bacillariophyceae_ASV_10160","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_10175",15,59,6,37,TRUE,0.627118644067797,0.4,"37/59 vs 6/15",0.146119843478767,0.835999964349967,FALSE,"ns","Bacillariophyceae_ASV_10175","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_10229",15,59,3,17,TRUE,0.288135593220339,0.2,"17/59 vs 3/15",0.745737587373592,1,FALSE,"ns","Bacillariophyceae_ASV_10229","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_11568",15,59,5,32,TRUE,0.542372881355932,0.333333333333333,"32/59 vs 5/15",0.247044393432106,0.848630815333197,FALSE,"ns","Bacillariophyceae_ASV_11568","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_32933",15,59,8,37,TRUE,0.627118644067797,0.533333333333333,"37/59 vs 8/15",0.56151784363063,0.984957708862783,FALSE,"ns","Bacillariophyceae_ASV_32933","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_6651",15,59,9,35,TRUE,0.593220338983051,0.6,"35/59 vs 9/15",1,1,FALSE,"ns","Bacillariophyceae_ASV_6651","Bacillariophyceae",TRUE,TRUE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_8723",15,59,4,20,TRUE,0.338983050847458,0.266666666666667,"20/59 vs 4/15",0.76063021826507,1,FALSE,"ns","Bacillariophyceae_ASV_8723","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_9683",15,59,3,20,TRUE,0.338983050847458,0.2,"20/59 vs 3/15",0.364697662358485,0.902865314829865,FALSE,"ns","Bacillariophyceae_ASV_9683","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_9843",15,59,1,12,TRUE,0.203389830508475,0.0666666666666667,"12/59 vs 1/15",0.28216872997726,0.85505675750685,FALSE,"ns","Bacillariophyceae_ASV_9843","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_9867",15,59,10,45,TRUE,0.76271186440678,0.666666666666667,"45/59 vs 10/15",0.512663709132717,0.984957708862783,FALSE,"ns","Bacillariophyceae_ASV_9867","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_9918",15,59,1,22,TRUE,0.372881355932203,0.0666666666666667,"22/59 vs 1/15",0.0277921094543325,0.672974281346246,FALSE,"ns","Bacillariophyceae_ASV_9918","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_9972",15,59,5,28,TRUE,0.474576271186441,0.333333333333333,"28/59 vs 5/15",0.392350545264565,0.902865314829865,FALSE,"ns","Bacillariophyceae_ASV_9972","Bacillariophyceae",FALSE,TRUE,"No reliable preference"
"SELVA","Bacillariophyceae_ASV_9977",15,59,5,20,TRUE,0.338983050847458,0.333333333333333,"20/59 vs 5/15",1,1,FALSE,"ns","Bacillariophyceae_ASV_9977","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Bougainvillia_ASV_16800",15,59,4,3,TRUE,0.0508474576271186,0.266666666666667,"3/59 vs 4/15",0.0276812778035297,0.672974281346246,FALSE,"ns","Bougainvillia_sp.","Cnidaria",FALSE,FALSE,"No reliable preference"
"SELVA","Bryocamptus_ASV_13856",15,59,1,9,TRUE,0.152542372881356,0.0666666666666667,"9/59 vs 1/15",0.675901668226279,1,FALSE,"ns","Bryocamptus_stillae","Arthropoda",FALSE,FALSE,"No reliable preference"
"SELVA","Bryozoa_XX_ASV_17870",15,59,0,4,TRUE,0.0677966101694915,0,"4/59 vs 0/15",0.576200259684728,0.984957708862783,FALSE,"ns","Bryozoa_XX_ASV_17870","Bryozoa",FALSE,TRUE,"No reliable preference"
"SELVA","CCW10-lineage_X_ASV_13473",15,59,5,22,TRUE,0.372881355932203,0.333333333333333,"22/59 vs 5/15",1,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"SELVA","CCW10-lineage_X_ASV_13478",15,59,4,19,TRUE,0.322033898305085,0.266666666666667,"19/59 vs 4/15",0.764279147864687,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"SELVA","CCW10-lineage_X_ASV_13480",15,59,4,17,TRUE,0.288135593220339,0.266666666666667,"17/59 vs 4/15",1,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"SELVA","Caenogastropoda_ASV_13678",15,59,2,12,TRUE,0.203389830508475,0.133333333333333,"12/59 vs 2/15",0.72074353876483,1,FALSE,"ns","Caenogastropoda_ASV_13678","Mollusca",FALSE,TRUE,"No reliable preference"
"SELVA","Carradoriella_ASV_24925",15,59,5,20,TRUE,0.338983050847458,0.333333333333333,"20/59 vs 5/15",1,1,FALSE,"ns","Carradoriella_elongata","Florideophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Cephaloidophora_ASV_1583",15,59,0,22,TRUE,0.372881355932203,0,"22/59 vs 0/15",0.00349117236489799,0.232744824326533,FALSE,"ns","Cephaloidophora_communis","Gregarinomorphea",FALSE,FALSE,"No reliable preference"
"SELVA","Cephaloidophora_ASV_1589",15,59,1,12,TRUE,0.203389830508475,0.0666666666666667,"12/59 vs 1/15",0.28216872997726,0.85505675750685,FALSE,"ns","Cephaloidophora_communis","Gregarinomorphea",FALSE,FALSE,"No reliable preference"
"SELVA","Ceramium_ASV_24711",15,59,4,17,TRUE,0.288135593220339,0.266666666666667,"17/59 vs 4/15",1,1,FALSE,"ns","Ceramium_virgatum","Florideophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Chaetoceros_ASV_11054",15,59,4,33,TRUE,0.559322033898305,0.266666666666667,"33/59 vs 4/15",0.08055841050685,0.730579937442526,FALSE,"ns","Chaetoceros_socialis","Mediophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Chlamydaster_ASV_21669",15,59,1,8,TRUE,0.135593220338983,0.0666666666666667,"8/59 vs 1/15",0.675901668226279,1,FALSE,"ns","Chlamydaster_sterni","Pterocystida",FALSE,FALSE,"No reliable preference"
"SELVA","Chromadorea_X_ASV_27082",15,59,0,1,TRUE,0.0169491525423729,0,"1/59 vs 0/15",1,1,FALSE,"ns","Chromadorea_X_ASV_27082","Nematoda",FALSE,FALSE,"No reliable preference"
"SELVA","Chromadorina_ASV_18461",15,59,3,18,TRUE,0.305084745762712,0.2,"18/59 vs 3/15",0.532356582267508,0.984957708862783,FALSE,"ns","Chromadorina_sp.","Nematoda",FALSE,FALSE,"No reliable preference"
"SELVA","Chrysolepidomonas_ASV_8860",15,59,4,24,TRUE,0.406779661016949,0.266666666666667,"24/59 vs 4/15",0.383424911204931,0.902865314829865,FALSE,"ns","Chrysolepidomonas_dendrolepidota","Chrysophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Costaria_ASV_10957",15,59,12,50,TRUE,0.847457627118644,0.8,"50/59 vs 12/15",0.699373075190051,1,FALSE,"ns","Costaria_costata","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Craticula_ASV_10145",15,59,7,39,TRUE,0.661016949152542,0.466666666666667,"39/59 vs 7/15",0.233671064696996,0.848630815333197,FALSE,"ns","Craticula_importuna","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Cryothecomonas_ASV_15153",15,59,3,23,TRUE,0.389830508474576,0.2,"23/59 vs 3/15",0.231151774235986,0.848630815333197,FALSE,"ns","Cryothecomonas_aestivalis","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"SELVA","Cymbella_ASV_11535",15,59,7,37,TRUE,0.627118644067797,0.466666666666667,"37/59 vs 7/15",0.377553149454609,0.902865314829865,FALSE,"ns","Cymbella_acuta","Bacillariophyceae",TRUE,TRUE,"No reliable preference"
"SELVA","Desmarestia_ASV_10940",15,59,4,12,TRUE,0.203389830508475,0.266666666666667,"12/59 vs 4/15",0.726204877641659,1,FALSE,"ns","Desmarestia_viridis","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Dino-Group-I-Clade-1_X_ASV_20870",15,59,4,30,TRUE,0.508474576271186,0.266666666666667,"30/59 vs 4/15",0.146299993761244,0.835999964349967,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",TRUE,TRUE,"No reliable preference"
"SELVA","Dino-Group-I-Clade-1_X_ASV_20879",15,59,7,33,TRUE,0.559322033898305,0.466666666666667,"33/59 vs 7/15",0.571566683640896,0.984957708862783,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"SELVA","Dino-Group-I-Clade-1_X_ASV_21077",15,59,5,24,TRUE,0.406779661016949,0.333333333333333,"24/59 vs 5/15",0.769219917700331,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"SELVA","Dino-Group-I-Clade-1_X_ASV_21086",15,59,5,26,TRUE,0.440677966101695,0.333333333333333,"26/59 vs 5/15",0.563316129986212,0.984957708862783,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"SELVA","Dino-Group-I-Clade-1_X_ASV_25263",15,59,4,29,TRUE,0.491525423728814,0.266666666666667,"29/59 vs 4/15",0.151403478778672,0.841130437659286,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"SELVA","Dino-Group-I-Clade-1_X_ASV_25271",15,59,6,33,TRUE,0.559322033898305,0.4,"33/59 vs 6/15",0.386136746768435,0.902865314829865,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"SELVA","Dino-Group-I-Clade-4_X_ASV_21578",15,59,0,12,TRUE,0.203389830508475,0,"12/59 vs 0/15",0.109586990616379,0.730579937442526,FALSE,"ns","Dino-Group-I-Clade-4_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"SELVA","Dino-Group-II-Clade-10-and-11_X_ASV_23376",15,59,1,28,TRUE,0.474576271186441,0.0666666666666667,"28/59 vs 1/15",0.00328468152326013,0.232744824326533,FALSE,"ns","Dino-Group-II-Clade-10-and-11_X_sp.","Syndiniales",FALSE,FALSE,"No reliable preference"
"SELVA","Diplosoma_ASV_13104",15,59,1,6,TRUE,0.101694915254237,0.0666666666666667,"6/59 vs 1/15",1,1,FALSE,"ns","Diplosoma sp. Diplosoma_ASV_13104","Urochordata",FALSE,FALSE,"No reliable preference"
"SELVA","Disporella_ASV_17008",15,59,0,4,TRUE,0.0677966101694915,0,"4/59 vs 0/15",0.576200259684728,0.984957708862783,FALSE,"ns","Disporella sp. Disporella_ASV_17008","Bryozoa",FALSE,FALSE,"No reliable preference"
"SELVA","Disporella_ASV_17010",15,59,2,7,TRUE,0.11864406779661,0.133333333333333,"7/59 vs 2/15",1,1,FALSE,"ns","Disporella sp. Disporella_ASV_17010","Bryozoa",FALSE,FALSE,"No reliable preference"
"SELVA","Ectocarpus_ASV_8433",15,59,9,47,TRUE,0.796610169491525,0.6,"47/59 vs 9/15",0.174610172443902,0.848630815333197,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8433","Phaeophyceae",FALSE,TRUE,"No reliable preference"
"SELVA","Ectocarpus_ASV_8444",15,59,7,37,TRUE,0.627118644067797,0.466666666666667,"37/59 vs 7/15",0.377553149454609,0.902865314829865,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8444","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Electra_ASV_17846",15,59,5,26,TRUE,0.440677966101695,0.333333333333333,"26/59 vs 5/15",0.563316129986212,0.984957708862783,FALSE,"ns","Electra_pilosa","Bryozoa",FALSE,FALSE,"No reliable preference"
"SELVA","Embryophyceae_XX_ASV_21512",15,59,1,18,TRUE,0.305084745762712,0.0666666666666667,"18/59 vs 1/15",0.0955762539413848,0.730579937442526,FALSE,"ns","Embryophyceae_XX_ASV_21512","Embryophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Endomyxa_ASV_22154",15,59,0,14,TRUE,0.23728813559322,0,"14/59 vs 0/15",0.0590099283261879,0.694234450896329,FALSE,"ns","Endomyxa_ASV_22154","Endomyxa",FALSE,FALSE,"No reliable preference"
"SELVA","Enoplea_X_ASV_18404",15,59,0,1,TRUE,0.0169491525423729,0,"1/59 vs 0/15",1,1,FALSE,"ns","Enoplea_X_ASV_18404","Nematoda",TRUE,TRUE,"No reliable preference"
"SELVA","Ephelota_ASV_1009",15,59,4,10,TRUE,0.169491525423729,0.266666666666667,"10/59 vs 4/15",0.462968343778519,0.984957708862783,FALSE,"ns","Ephelota_sp.","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"SELVA","Ephelota_ASV_1020",15,59,2,9,TRUE,0.152542372881356,0.133333333333333,"9/59 vs 2/15",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"SELVA","Ephelota_ASV_2990",15,59,2,7,TRUE,0.11864406779661,0.133333333333333,"7/59 vs 2/15",1,1,FALSE,"ns","Ephelota_truncata","Phyllopharyngea",TRUE,FALSE,"No reliable preference"
"SELVA","Ephelota_ASV_2997",15,59,3,3,TRUE,0.0508474576271186,0.2,"3/59 vs 3/15",0.0934370772386359,0.730579937442526,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"SELVA","Ephelota_ASV_4004",15,59,5,15,TRUE,0.254237288135593,0.333333333333333,"15/59 vs 5/15",0.531359474767012,0.984957708862783,FALSE,"ns","Ephelota sp. Ephelota_ASV_4004","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"SELVA","Ephelota_ASV_4014",15,59,1,10,TRUE,0.169491525423729,0.0666666666666667,"10/59 vs 1/15",0.442955992263918,0.984957708862783,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"SELVA","Ephelota_ASV_4846",15,59,2,0,TRUE,0,0.133333333333333,"0/59 vs 2/15",0.0388744909292854,0.672974281346246,FALSE,"ns","Ephelota_sp.","Phyllopharyngea",FALSE,TRUE,"No reliable preference"
"SELVA","Ephelota_ASV_661",15,59,0,1,TRUE,0.0169491525423729,0,"1/59 vs 0/15",1,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_661","Phyllopharyngea",TRUE,TRUE,"No reliable preference"
"SELVA","Ephelota_ASV_662",15,59,5,9,TRUE,0.152542372881356,0.333333333333333,"9/59 vs 5/15",0.141761026635059,0.835999964349967,FALSE,"ns","Ephelota sp. Ephelota_ASV_662","Phyllopharyngea",FALSE,FALSE,"No reliable preference"
"SELVA","Euglyphida_XX_ASV_18003",15,59,4,17,TRUE,0.288135593220339,0.266666666666667,"17/59 vs 4/15",1,1,FALSE,"ns","Euglyphida_XX_sp.","Filosa-Imbricatea",FALSE,FALSE,"No reliable preference"
"SELVA","Filosa-Thecofilosea_ASV_15525",15,59,0,10,TRUE,0.169491525423729,0,"10/59 vs 0/15",0.197470797512692,0.848630815333197,FALSE,"ns","Filosa-Thecofilosea_ASV_15525","Filosa-Thecofilosea",FALSE,FALSE,"No reliable preference"
"SELVA","Folliculinidae_ASV_3614",15,59,3,2,TRUE,0.0338983050847458,0.2,"2/59 vs 3/15",0.0535139132958928,0.694234450896329,FALSE,"ns","Folliculinidae_ASV_3614","Heterotrichea",FALSE,FALSE,"No reliable preference"
"SELVA","Fragilariaceae_ASV_10037",15,59,4,31,TRUE,0.525423728813559,0.266666666666667,"31/59 vs 4/15",0.0887447915476101,0.730579937442526,FALSE,"ns","Fragilariaceae_ASV_10037","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Gastrotricha_XX_ASV_16593",15,59,0,6,TRUE,0.101694915254237,0,"6/59 vs 0/15",0.33666127602827,0.902865314829865,FALSE,"ns","Gastrotricha_XX_ASV_16593","Gastrotricha",FALSE,FALSE,"No reliable preference"
"SELVA","Grammatophora_ASV_10004",15,59,5,24,TRUE,0.406779661016949,0.333333333333333,"24/59 vs 5/15",0.769219917700331,1,FALSE,"ns","Grammatophora_marina","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Grammonema_ASV_10016",15,59,6,36,TRUE,0.610169491525424,0.4,"36/59 vs 6/15",0.158258723180365,0.848630815333197,FALSE,"ns","Grammonema_striatula","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Halomonhystera_ASV_27076",15,59,0,13,TRUE,0.220338983050847,0,"13/59 vs 0/15",0.058088877555611,0.694234450896329,FALSE,"ns","Halomonhystera_sp.","Nematoda",FALSE,FALSE,"No reliable preference"
"SELVA","Halomonhystera_ASV_27080",15,59,0,4,TRUE,0.0677966101694915,0,"4/59 vs 0/15",0.576200259684728,0.984957708862783,FALSE,"ns","Halomonhystera_disjuncta","Nematoda",FALSE,FALSE,"No reliable preference"
"SELVA","Halomonhystera_ASV_27093",15,59,0,1,TRUE,0.0169491525423729,0,"1/59 vs 0/15",1,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda",FALSE,FALSE,"No reliable preference"
"SELVA","Haplogloia_ASV_8474",15,59,6,37,TRUE,0.627118644067797,0.4,"37/59 vs 6/15",0.146119843478767,0.835999964349967,FALSE,"ns","Haplogloia_andersonii","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Harpacticus_ASV_13902",15,59,2,25,TRUE,0.423728813559322,0.133333333333333,"25/59 vs 2/15",0.0410767150656589,0.672974281346246,FALSE,"ns","Harpacticus_sp.","Arthropoda",FALSE,FALSE,"No reliable preference"
"SELVA","Haslea_ASV_9240",15,59,7,36,TRUE,0.610169491525424,0.466666666666667,"36/59 vs 7/15",0.384711712447021,0.902865314829865,FALSE,"ns","Haslea_avium","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Hemiophrys_ASV_410",15,59,0,3,TRUE,0.0508474576271186,0,"3/59 vs 0/15",1,1,FALSE,"ns","Hemiophrys sp. Hemiophrys_ASV_410","Litostomatea",FALSE,FALSE,"No reliable preference"
"SELVA","Heribaudiella_ASV_10922",15,59,4,18,TRUE,0.305084745762712,0.266666666666667,"18/59 vs 4/15",1,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Heribaudiella_ASV_10928",15,59,7,30,TRUE,0.508474576271186,0.466666666666667,"30/59 vs 7/15",1,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae",TRUE,FALSE,"No reliable preference"
"SELVA","Hiatella_ASV_13195",15,59,0,14,TRUE,0.23728813559322,0,"14/59 vs 0/15",0.0590099283261879,0.694234450896329,FALSE,"ns","Hiatella_arctica","Mollusca",FALSE,FALSE,"No reliable preference"
"SELVA","Labyrinthulaceae_ANT10_3_ASV_9457",15,59,2,29,TRUE,0.491525423728814,0.133333333333333,"29/59 vs 2/15",0.0175319438576813,0.672974281346246,FALSE,"ns","Labyrinthulaceae_ANT10_3_sp.","Sagenista",FALSE,FALSE,"No reliable preference"
"SELVA","Leathesia_ASV_8462",15,59,5,37,TRUE,0.627118644067797,0.333333333333333,"37/59 vs 5/15",0.0775914075914744,0.730579937442526,FALSE,"ns","Leathesia_difformis","Phaeophyceae",TRUE,TRUE,"No reliable preference"
"SELVA","Lichomolgus_ASV_17960",15,59,0,1,TRUE,0.0169491525423729,0,"1/59 vs 0/15",1,1,FALSE,"ns","Lichomolgus_marginatus","Arthropoda",FALSE,FALSE,"No reliable preference"
"SELVA","Licmophora_ASV_9913",15,59,3,24,TRUE,0.406779661016949,0.2,"24/59 vs 3/15",0.229005668106398,0.848630815333197,FALSE,"ns","Licmophora_gracilis","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Licmophora_ASV_9996",15,59,5,20,TRUE,0.338983050847458,0.333333333333333,"20/59 vs 5/15",1,1,FALSE,"ns","Licmophora sp. Licmophora_ASV_9996","Bacillariophyceae",FALSE,FALSE,"No reliable preference"
"SELVA","Loxophyllum_ASV_32660",15,59,2,4,TRUE,0.0677966101694915,0.133333333333333,"4/59 vs 2/15",0.59462633535061,1,FALSE,"ns","Loxophyllum_perihoplophorum","Litostomatea",FALSE,FALSE,"No reliable preference"
"SELVA","Loxophyllum_ASV_6533",15,59,1,5,TRUE,0.0847457627118644,0.0666666666666667,"5/59 vs 1/15",1,1,FALSE,"ns","Loxophyllum_rostratum","Litostomatea",FALSE,FALSE,"No reliable preference"
"SELVA","Loxosomella_ASV_16675",15,59,0,1,TRUE,0.0169491525423729,0,"1/59 vs 0/15",1,1,FALSE,"ns","Loxosomella_sp.","Entoprocta",FALSE,FALSE,"No reliable preference"
"SELVA","MAST-3I_ASV_9358",15,59,1,14,TRUE,0.23728813559322,0.0666666666666667,"14/59 vs 1/15",0.278312074293133,0.85505675750685,FALSE,"ns","MAST-3I_sp.","Opalozoa",FALSE,FALSE,"No reliable preference"
"SELVA","Maxillopoda_ASV_13778",15,59,0,4,TRUE,0.0677966101694915,0,"4/59 vs 0/15",0.576200259684728,0.984957708862783,FALSE,"ns","Maxillopoda_ASV_13778","Arthropoda",FALSE,FALSE,"No reliable preference"
"SELVA","Maxillopoda_ASV_13791",15,59,2,7,TRUE,0.11864406779661,0.133333333333333,"7/59 vs 2/15",1,1,FALSE,"ns","Maxillopoda_ASV_13791","Arthropoda",FALSE,FALSE,"No reliable preference"
"SELVA","Maxillopoda_ASV_13792",15,59,3,13,TRUE,0.220338983050847,0.2,"13/59 vs 3/15",1,1,FALSE,"ns","Maxillopoda_ASV_13792","Arthropoda",FALSE,TRUE,"No reliable preference"
"SELVA","Maxillopoda_ASV_13839",15,59,3,12,TRUE,0.203389830508475,0.2,"12/59 vs 3/15",1,1,FALSE,"ns","Maxillopoda_ASV_13839","Arthropoda",FALSE,FALSE,"No reliable preference"
"SELVA","Maxillopoda_ASV_13865",15,59,3,14,TRUE,0.23728813559322,0.2,"14/59 vs 3/15",1,1,FALSE,"ns","Maxillopoda_ASV_13865","Arthropoda",FALSE,FALSE,"No reliable preference"
