"OTU_Label","Term","Estimate","SE","z","p_raw","p_BH","lower","upper","sig_BH","CI_excl_zero","extreme_estimate","reliable","sig_any","predictor_type","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","Species","mean_rel_abund","abund_weight"
"Bougainvillia_ASV_16800","siteTBS",-6.90313313609191,99.5316184814184,-0.0693561829036333,0.944706105867641,0.999999999999916,-201.985105359672,188.178839087488,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Bougainvillia","Bougainvillia_sp.",0.00107305711006557,0.00954178863124338
"Navicula_ASV_10118","siteTBS",9.96239567946882,2.1877618735302,4.55369288586851,5.2712294462495e-06,0.000310626020939703,5.67438240734964,14.250408951588,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Naviculaceae","Navicula",NA,0.00144794452116373,0.0128753450688817
"CCW10-lineage_X_ASV_13480","siteTBS",5.31419560979645,5.78447251448343,0.918700122870413,0.358252445544926,0.999999999999916,-6.02337051859107,16.651761738184,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.00186313323473397,0.0165672668778924
"Bryocamptus_ASV_13856","siteTBS",5.09017442602613,9.32763930665897,0.545708754238843,0.585266153371376,0.999999999999916,-13.1919986150254,23.3723474670777,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Bryocamptus","Bryocamptus_stillae",0.00130929922513387,0.0116424898023506
"OTU_ASV_17235","siteTBS",4.18982613884089,2.47178416370524,1.69506148650142,0.0900637573124853,0.725638970756024,-0.654870822021386,9.03452309970316,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00183034884284599,0.0162757430299401
"Argopecten_ASV_16928","siteTBS",-6.5496253091187,78.1235928184528,-0.0838367140172242,0.933186257194385,0.999999999999916,-159.671867233286,146.572616615049,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Mollusca","Bivalvia","Pectinoida","Argopecten",NA,0.00151349161221869,0.0134581998697796
"Leathesia_ASV_8462","siteTBS",4.72014079615711,0.934686483223886,5.04997224296705,4.41874266165269e-07,3.00656717184616e-05,2.88815528903829,6.55212630327593,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Leathesia","Leathesia_difformis",0.00130867849009306,0.0116369701310303
"Reckertia_ASV_15655","siteTBS",0.922180678871847,0.972147346328883,0.948601755026412,0.342823198064301,0.999999999999916,-0.983228119932763,2.82758947767646,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Imbricatea","Thaumatomonadida","Thaumatomonadidae","Reckertia","Reckertia_filosa",0.00127005069176052,0.0112934858154967
"Ascidiella_ASV_17116","siteTBS",6.14314935409723,9.8720852992734,0.622274744176833,0.533761225212866,0.999999999999916,-13.2061378324786,25.4924365406731,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Ascidiella","Ascidiella_sp.",0.000956014564024995,0.00850102833553695
"Aplanochytrium_ASV_9331","siteTBS",0.977393648959542,0.88883871156827,1.09962992862341,0.27149339642265,0.999999999999916,-0.764730225714267,2.71951752363335,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Bigyra","Sagenista","Labyrinthulomycetes","Labyrinthulaceae","Aplanochytrium","Aplanochytrium_sp.",0.00168175089794053,0.0149543872810011
"Craticula_ASV_10145","siteTBS",3.82394731587819,1.1564132604602,3.30673077404563,0.000943915641905086,0.026286258382167,1.5573773253762,6.09051730638018,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Stauroneidaceae","Craticula","Craticula_importuna",0.00111236017149714,0.00989127748996579
"Adineta_ASV_17598","siteTBS",-7.52630650850658,48.9555847921765,-0.153737444674736,0.877816759160027,0.999999999999916,-103.479252701172,88.4266396841593,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Adineta","Adineta_vaga",0.00315234730104443,0.0280311563631488
"Pylaiella_ASV_8146","siteTBS",0.418592288376569,0.702683078537558,0.59570566185791,0.551371875164603,0.999999999999916,-0.958666545557044,1.79585112231018,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX","Pylaiella","Pylaiella_littoralis",0.00101241988155794,0.00900259308221168
"Spirotrichea_ASV_12539","siteTBS",4.17968991430213,0.933970677495572,4.4751832311373,7.63458110871924e-06,0.000438158567978669,2.3491073864108,6.01027244219345,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea",NA,NA,NA,NA,0.00145062647566651,0.0128991934202361
"Halomonhystera_ASV_27076","siteTBS",-1.13129420165393,7.53815373106092,-0.150075766827684,0.880704838704275,0.999999999999916,-15.9060755145333,13.6434871112255,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_sp.",0.00128656887677773,0.0114403680536623
"Endomyxa_ASV_22154","siteTBS",3.15847366141042,8.07596275299981,0.391095620176952,0.695726557931902,0.999999999999916,-12.6704133344692,18.9873606572901,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Rhizaria","Cercozoa","Endomyxa","Vampyrellida",NA,NA,NA,0.00149648003522171,0.0133069303143508
"Disporella_ASV_17010","siteTBS",-1.75088864807541,3.7724892048289,-0.464120254031268,0.642561591391353,0.999999999999916,-9.14496748954005,5.64319019338924,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Disporella",NA,0.000713550956362178,0.00634500469673366
"Pterocystidae_ASV_21684","siteTBS",0.0682971460905084,0.910921188717137,0.0749759111287028,0.940233878069324,0.999999999999916,-1.71710838379508,1.8537026759761,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista","Pterocystidae",NA,NA,0.000929295349725014,0.0082634369782347
"Polycera_ASV_19036","siteTBS",-0.606821675800136,147.831411133757,-0.00410482231851989,0.996724834844735,0.999999999999916,-290.356387497964,289.142744146363,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Mollusca","Gastropoda","Nudibranchia","Polycera","Polycera_quadrilineata",0.00150715578892704,0.0134018607559648
"OTU_ASV_13187","siteTBS",-1.59775863093399,12.4530095927199,-0.128303011335352,0.897909182102765,0.999999999999916,-26.005657432665,22.810140170797,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00146979772392601,0.0130696671042305
"Licmophora_ASV_9996","siteTBS",-0.230923821015963,0.822083086082859,-0.280900829764411,0.778786464205365,0.999999999999916,-1.84220666973837,1.38035902770644,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Licmophorales","Licmophoraceae","Licmophora",NA,0.00102531068529399,0.00911722008890352
"Bryozoa_XX_ASV_17870","siteTBS",2.62061812759615,32.9312581796536,0.0795784392232936,0.936572543829444,0.999999999999916,-61.9246479045249,67.1658841597173,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX",NA,NA,0.00101335188469078,0.00901088059721326
"Amphora_ASV_11507","siteTBS",11.0368526765707,7.75641612631029,1.42293199550408,0.154755869985029,0.999999999999916,-4.16572293099742,26.2394282841389,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Thalassiophysales","Catenulaceae","Amphora","Amphora_coffeaeformis",0.00106371273792365,0.00945869703897539
"Licmophora_ASV_9913","siteTBS",4.36957191666923,6.08680202822507,0.717876463930831,0.472833461118246,0.999999999999916,-7.56056005865191,16.2997038919904,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Licmophorales","Licmophoraceae","Licmophora","Licmophora_gracilis",0.000829480456959373,0.00737586762140729
"Chlamydaster_ASV_21669","siteTBS",5.74582208425721,8.97965231593991,0.639871331550078,0.522256253345101,0.999999999999916,-11.854296454985,23.3459406234994,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Haptista","Centroplasthelida","Centroplasthelida_X","Pterocystida","Pterista","Pterocystidae","Chlamydaster","Chlamydaster_sterni",0.00115795167744144,0.0102966841631241
"Embryophyceae_XX_ASV_21512","siteTBS",5.74756131255063,4.73646300364677,1.21347117208038,0.224949729610612,0.999999999999916,-3.53590617459705,15.0310287996983,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Archaeplastida","Streptophyta","Streptophyta_X","Embryophyceae","Embryophyceae_X","Embryophyceae_XX",NA,NA,0.00272893361534111,0.0242660968386749
"OTU_ASV_16598","siteTBS",0.426643883445112,189.996121335385,0.0022455399639027,0.998208319837879,0.999999999999916,-371.965753933909,372.819041700799,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.000495221611222941,0.00440358662701965
"OTU_ASV_13628","siteTBS",3.98000107933356,0.952301864996683,4.17934819370265,2.92345790276278e-05,0.00151927733529405,2.11348942394006,5.84651273472706,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa",NA,NA,NA,NA,NA,0.00118168072320769,0.010507686482571
"Chromadorea_X_ASV_27082","siteTBS",2.06164217889752,42.5154831763658,0.0484915617763361,0.961324489259209,0.999999999999916,-81.2687048467794,85.3919892045744,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X",NA,NA,0.00105699342807416,0.00939894790378929
"Chromadorina_ASV_18461","siteTBS",7.13528629527736,17.2028573230424,0.414773322901423,0.678307850330427,0.999999999999916,-26.5823140578857,40.8528866484404,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Chromadorina","Chromadorina_sp.",0.000967020925192471,0.00859889858948156
"Tisbe_ASV_13853","siteTBS",7.13411293674188,45.7422146560718,0.155963435316416,0.876061842856978,0.999999999999916,-82.5206277891589,96.7888536626426,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Tisbe","Tisbe_sp.",0.00106871798795007,0.00950320449095588
"Ampullofolliculina_ASV_3611","siteTBS",1.18015453453438,101.983018106693,0.0115720691193873,0.990767030782325,0.999999999999916,-198.706560954583,201.066870023652,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Heterotrichea","Heterotrichea_X","Folliculinidae","Ampullofolliculina","Ampullofolliculina_lageniformis",0.000527810449010298,0.00469337157787454
"Cymbella_ASV_11535","siteTBS",2.45822666862543,0.955035918390626,2.57396252987835,0.0100541161078575,0.164187850755684,0.586356268579807,4.33009706867106,FALSE,TRUE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Cymbellales","Cymbellaceae","Cymbella","Cymbella_acuta",0.000903644603108959,0.00803534659968157
"Dino-Group-II-Clade-10-and-11_X_ASV_23376","siteTBS",1.54501136385204,0.935257093332149,1.65196433672312,0.0985418212208058,0.766952853841177,-0.288092539078971,3.37811526678305,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-10-and-11","Dino-Group-II-Clade-10-and-11_X","Dino-Group-II-Clade-10-and-11_X_sp.",0.00124367909820695,0.0110589855552618
"Maxillopoda_ASV_13778","siteTBS",0.523685202733244,128.519251872949,0.00407476074674748,0.996748820308129,0.999999999999916,-251.374048468246,252.421418873713,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda",NA,NA,0.00153904490264673,0.0136854236529408
"CCW10-lineage_X_ASV_13478","siteTBS",0.59634483823014,0.727298804714952,0.819944752231325,0.412247603130634,0.999999999999916,-0.829160819011166,2.02185049547145,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Thecofilosea","Ventricleftida","CCW10-lineage","CCW10-lineage_X","CCW10-lineage_X_sp.",0.00150818599501783,0.0134110215067512
"Gastrotricha_XX_ASV_16593","siteTBS",-2.36369685878769,57.5912496162028,-0.0410426388477371,0.967261903597475,0.999999999999916,-115.242546106545,110.51515238897,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Gastrotricha","Gastrotricha_X","Gastrotricha_XX",NA,NA,0.00133278356538997,0.0118513161628172
"Phaeophyceae_XX_ASV_8496","siteTBS",3.59349726737498,1.01828400415577,3.52897350121319,0.000417174900970601,0.0135633219034777,1.59766061922967,5.58933391552029,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Phaeophyceae","Phaeophyceae_X","Phaeophyceae_XX",NA,NA,0.000796259230286476,0.00708045937145494
"Bacillariaceae_ASV_10164","siteTBS",2.04579906901662,0.938151997353245,2.18066909710614,0.0292079003382601,0.339986141503557,0.207021154204258,3.88457698382898,FALSE,TRUE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,0.000737566940423028,0.00655855851556622
"Ephelota_ASV_1020","siteTBS",-3.86511491256431,25.1470514500297,-0.153700521122517,0.877845873868824,0.999999999999916,-53.1533357546226,45.4231059294939,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_sp.",0.00084556894185119,0.00751892890006123
"Dino-Group-I-Clade-1_X_ASV_21077","siteTBS",2.92371962825198,0.899830550265308,3.24918911387254,0.00115734507813651,0.0315639566764503,1.16005174973197,4.68738750677198,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-1","Dino-Group-I-Clade-1_X","Dino-Group-I-Clade-1_X_sp.",0.00120895851696772,0.010750244814223
"Ephelota_ASV_661","siteTBS",-0.585955032820341,114.215298036551,-0.00513026751138736,0.995906656715773,0.999999999999916,-224.44793918446,223.276029118819,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota",NA,0.00104156141663525,0.00926172408790495
"Halomonhystera_ASV_27080","siteTBS",5.2724680973444,287.477516151732,0.0183404537785194,0.985367255438122,0.999999999999916,-558.18346356005,568.728399754739,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Halomonhystera","Halomonhystera_disjuncta",0.00119579484117117,0.0106331913872593
"Metromonas_ASV_18427","siteTBS",3.78271186674421,0.815330395192673,4.63948344014614,3.49281120926515e-06,0.000211491320927982,2.18466429216657,5.38075944132185,TRUE,TRUE,FALSE,TRUE,TRUE,"site","Eukaryota","TSAR","Rhizaria","Cercozoa","Filosa-Metromonadea","Metromonadida","Metromonadidae","Metromonas","Metromonas_simplex",0.00114069117721399,0.0101432011440985
"Loxophyllum_ASV_6533","siteTBS",3.61651489857408,11.3498285060651,0.318640488412798,0.749999147229169,0.999999999999916,-18.6291489733136,25.8621787704617,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum","Loxophyllum_rostratum",0.000859891646669043,0.00764628859109509
"MAST-3I_ASV_9358","siteTBS",8.98005797947397,11.1743557816197,0.803630934522858,0.421610152065002,0.999999999999916,-12.9216793525007,30.8817953114486,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Bigyra","Opalozoa","Nanomonadea","MAST-3","MAST-3I","MAST-3I_sp.",0.000846933561403804,0.00753106330671206
"Bacillariophyceae_ASV_10160","siteTBS",2.21601668144721,0.839033587776499,2.64115371986456,0.00826242215673471,0.140908541271012,0.571510849405274,3.86052251348915,FALSE,TRUE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae",NA,NA,NA,NA,0.000795888416121179,0.00707716203494456
"Dino-Group-I-Clade-4_X_ASV_21578","siteTBS",5.66490583585764,4.99775357676831,1.13349042701716,0.257008359047196,0.999999999999916,-4.13069117460824,15.4605028463235,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I-Clade-4","Dino-Group-I-Clade-4_X","Dino-Group-I-Clade-4_X_sp.",0.000895167484836144,0.00795996676201729
"Spirotrachelostyla_ASV_26308","siteTBS",2.77437364064134,76.9041579102585,0.0360757300519281,0.971221974340615,0.999999999999916,-147.957775863465,153.506523144748,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Trachelostylidae","Spirotrachelostyla","Spirotrachelostyla_tani",0.000462999614675078,0.0041170636848087
"Grammatophora_ASV_10004","siteTBS",7.32524268141056,5.15659710721261,1.4205574973396,0.155445442057442,0.999999999999916,-2.78168764872615,17.4321730115473,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Rhabdonematales","Grammatophoraceae","Grammatophora","Grammatophora_marina",0.000813017611067866,0.00722947746724682
"Cephaloidophora_ASV_1589","siteTBS",5.10526493550014,5.97720299674442,0.854122729022388,0.39303699146644,0.999999999999916,-6.61005293811892,16.8205828091192,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Cephaloidophoridae","Cephaloidophora","Cephaloidophora_communis",0.000631235019859831,0.00561303874662662
"Fragilariaceae_ASV_10037","siteTBS",1.00942123875365,0.974961903642343,1.03534428882048,0.300508153400623,0.999999999999916,-0.901504092385345,2.92034656989264,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Fragilariales","Fragilariaceae",NA,NA,0.00057439275486752,0.00510758859603341
"Membranipora_ASV_17859","siteTBS",-1.56124400638572,180.099557132717,-0.00866878315106142,0.993083398390829,0.999999999999916,-354.556375986511,351.43388797374,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","Obazoa","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Membranipora","Membranipora_membranacea",0.000681860289679878,0.00606320642129311
"Hemiophrys_ASV_410","siteTBS",2.66925884680727,53.9155303606458,0.0495081626565177,0.960514332319221,0.999999999999916,-103.005180660058,108.343698353673,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Hemiophrys",NA,0.000470018323716479,0.00417947512359331
"Pleurosigma_ASV_10232","siteTBS",2.52167400148014,1.08484932662552,2.32444629829282,0.0201015866033582,0.258616903668936,0.395369321294129,4.64797868166615,FALSE,TRUE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Stramenopiles","Gyrista","Bacillariophyceae","Naviculales","Pleurosigmataceae","Pleurosigma","Pleurosigma_sp.",0.000754008704465177,0.00670476120668429
"Pseudovorticella_ASV_29493","siteTBS",4.3633735525139,6.33914255739015,0.688322357954719,0.491249805249507,0.999999999999916,-8.06134585997079,16.7880929649986,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida","Pseudovorticella",NA,0.000855777084148466,0.00760970126921529
"Ephelota_ASV_4846","siteTBS",-0.344420924681235,64.0082190647837,-0.0053808859192386,0.995706694919619,0.999999999999916,-125.800530291657,125.111688442295,FALSE,FALSE,FALSE,FALSE,FALSE,"site","Eukaryota","TSAR","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Ephelotidae","Ephelota","Ephelota_sp.",0.000901725747029427,0.00801828383670939
