"site","season","OTU_Label","n_glass","n_plastic","k_glass","k_plastic","enough","prop_plastic","prop_glass","Prevalence","fisher_p","fisher_BH","reliable_occ","occ_dir","display_label","Class"
"TBS","Summer","Scruparia_ASV_17844",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Scruparia_chelata","Bryozoa"
"TBS","Summer","Scytosiphon_ASV_8447",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Scytosiphon_lomentaria","Phaeophyceae"
"TBS","Summer","Spirotrachelostyla_ASV_26308",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Spirotrachelostyla_tani","Spirotrichea"
"TBS","Summer","Spirotrachelostyla_ASV_29955",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Spirotrachelostyla_tani","Spirotrichea"
"TBS","Summer","Spirotrichea_ASV_12539",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Spirotrichea_ASV_12539","Spirotrichea"
"TBS","Summer","Spirotrichea_ASV_29934",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Spirotrichea_ASV_29934","Spirotrichea"
"TBS","Summer","Spirotrichea_ASV_29935",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Spirotrichea_ASV_29935","Spirotrichea"
"TBS","Summer","Spirotrichea_ASV_33143",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Spirotrichea_ASV_33143","Spirotrichea"
"TBS","Summer","Stypopodium_ASV_10934",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Stypopodium_sp.","Phaeophyceae"
"TBS","Summer","Suctoria_XX_ASV_12412",3,12,1,3,TRUE,0.25,0.333333333333333,"3/12 vs 1/3",1,1,FALSE,"ns","Suctoria_XX_sp.","Phyllopharyngea"
"TBS","Summer","Telonema-Group-1_ASV_18184",3,12,3,6,TRUE,0.5,1,"6/12 vs 3/3",0.228571428571429,1,FALSE,"ns","Telonema_subtile","Telonemia_XX"
"TBS","Summer","Tiaropsidium_ASV_16743",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Tiaropsidium_kelseyi","Cnidaria"
"TBS","Summer","Tisbe_ASV_13853",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Tisbe_sp.","Arthropoda"
"TBS","Summer","Zoothamnium_1_ASV_32724",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Zoothamnium_duplicatum","Oligohymenophorea"
"TBS","Summer","Zoothamnium_1_ASV_32734",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Zoothamnium_1 sp. Zoothamnium_1_ASV_32734","Oligohymenophorea"
"TBS","Summer","Zoothamnium_2_ASV_2729",3,12,2,6,TRUE,0.5,0.666666666666667,"6/12 vs 2/3",1,1,FALSE,"ns","Zoothamnium_alternans","Oligohymenophorea"
"TBS","Winter","Adineta_ASV_17598",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Adineta_vaga","Rotifera"
"TBS","Winter","Adineta_ASV_17599",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Adineta_vaga","Rotifera"
"TBS","Winter","Amphileptus_ASV_432",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Amphileptus sp. Amphileptus_ASV_432","Litostomatea"
"TBS","Winter","Amphora_ASV_11507",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Amphora_coffeaeformis","Bacillariophyceae"
"TBS","Winter","Ampullofolliculina_ASV_3611",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Ampullofolliculina_lageniformis","Heterotrichea"
"TBS","Winter","Ampullofolliculina_ASV_3619",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Ampullofolliculina_lageniformis","Heterotrichea"
"TBS","Winter","Annelida_XX_ASV_18258",3,12,0,5,TRUE,0.416666666666667,0,"5/12 vs 0/3",0.505494505494505,1,FALSE,"ns","Annelida_XX_ASV_18258","Annelida"
"TBS","Winter","Aplanochytrium_ASV_9331",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","Aplanochytrium_sp.","Sagenista"
"TBS","Winter","Arcocellulus_ASV_11592",3,12,2,10,TRUE,0.833333333333333,0.666666666666667,"10/12 vs 2/3",0.516483516483517,1,FALSE,"ns","Arcocellulus_cornucervis","Mediophyceae"
"TBS","Winter","Argopecten_ASV_16928",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Argopecten sp. Argopecten_ASV_16928","Mollusca"
"TBS","Winter","Arthropoda_ASV_17239",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","Arthropoda_ASV_17239","Arthropoda"
"TBS","Winter","Ascidiella_ASV_17116",3,12,1,2,TRUE,0.166666666666667,0.333333333333333,"2/12 vs 1/3",0.516483516483517,1,FALSE,"ns","Ascidiella_sp.","Urochordata"
"TBS","Winter","Bacillariaceae_ASV_10164",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Bacillariaceae_ASV_10164","Bacillariophyceae"
"TBS","Winter","Bacillariaceae_ASV_10168",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Bacillariaceae_ASV_10168","Bacillariophyceae"
"TBS","Winter","Bacillariaceae_ASV_10197",3,12,2,12,TRUE,1,0.666666666666667,"12/12 vs 2/3",0.2,1,FALSE,"ns","Bacillariaceae_ASV_10197","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_10048",3,12,1,11,TRUE,0.916666666666667,0.333333333333333,"11/12 vs 1/3",0.0813186813186813,1,FALSE,"ns","Bacillariophyceae_ASV_10048","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_10151",3,12,2,9,TRUE,0.75,0.666666666666667,"9/12 vs 2/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_10151","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_10160",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_10160","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_10175",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_10175","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_10229",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_10229","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_11568",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_11568","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_32933",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_32933","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_6651",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_6651","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_8723",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_8723","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_9683",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_9683","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_9843",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_9843","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_9867",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_9867","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_9918",3,12,2,10,TRUE,0.833333333333333,0.666666666666667,"10/12 vs 2/3",0.516483516483517,1,FALSE,"ns","Bacillariophyceae_ASV_9918","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_9972",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_9972","Bacillariophyceae"
"TBS","Winter","Bacillariophyceae_ASV_9977",3,12,3,9,TRUE,0.75,1,"9/12 vs 3/3",1,1,FALSE,"ns","Bacillariophyceae_ASV_9977","Bacillariophyceae"
"TBS","Winter","Bougainvillia_ASV_16800",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Bougainvillia_sp.","Cnidaria"
"TBS","Winter","Bryocamptus_ASV_13856",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Bryocamptus_stillae","Arthropoda"
"TBS","Winter","Bryozoa_XX_ASV_17870",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Bryozoa_XX_ASV_17870","Bryozoa"
"TBS","Winter","CCW10-lineage_X_ASV_13473",3,12,2,10,TRUE,0.833333333333333,0.666666666666667,"10/12 vs 2/3",0.516483516483517,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea"
"TBS","Winter","CCW10-lineage_X_ASV_13478",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea"
"TBS","Winter","CCW10-lineage_X_ASV_13480",3,12,2,10,TRUE,0.833333333333333,0.666666666666667,"10/12 vs 2/3",0.516483516483517,1,FALSE,"ns","CCW10-lineage_X_sp.","Filosa-Thecofilosea"
"TBS","Winter","Caenogastropoda_ASV_13678",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Caenogastropoda_ASV_13678","Mollusca"
"TBS","Winter","Carradoriella_ASV_24925",3,12,1,8,TRUE,0.666666666666667,0.333333333333333,"8/12 vs 1/3",0.525274725274725,1,FALSE,"ns","Carradoriella_elongata","Florideophyceae"
"TBS","Winter","Cephaloidophora_ASV_1583",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Cephaloidophora_communis","Gregarinomorphea"
"TBS","Winter","Cephaloidophora_ASV_1589",3,12,0,5,TRUE,0.416666666666667,0,"5/12 vs 0/3",0.505494505494505,1,FALSE,"ns","Cephaloidophora_communis","Gregarinomorphea"
"TBS","Winter","Ceramium_ASV_24711",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Ceramium_virgatum","Florideophyceae"
"TBS","Winter","Chaetoceros_ASV_11054",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Chaetoceros_socialis","Mediophyceae"
"TBS","Winter","Chlamydaster_ASV_21669",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Chlamydaster_sterni","Pterocystida"
"TBS","Winter","Chromadorea_X_ASV_27082",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Chromadorea_X_ASV_27082","Nematoda"
"TBS","Winter","Chromadorina_ASV_18461",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Chromadorina_sp.","Nematoda"
"TBS","Winter","Chrysolepidomonas_ASV_8860",3,12,0,7,TRUE,0.583333333333333,0,"7/12 vs 0/3",0.2,1,FALSE,"ns","Chrysolepidomonas_dendrolepidota","Chrysophyceae"
"TBS","Winter","Costaria_ASV_10957",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Costaria_costata","Phaeophyceae"
"TBS","Winter","Craticula_ASV_10145",3,12,2,11,TRUE,0.916666666666667,0.666666666666667,"11/12 vs 2/3",0.371428571428571,1,FALSE,"ns","Craticula_importuna","Bacillariophyceae"
"TBS","Winter","Cryothecomonas_ASV_15153",3,12,3,9,TRUE,0.75,1,"9/12 vs 3/3",1,1,FALSE,"ns","Cryothecomonas_aestivalis","Filosa-Thecofilosea"
"TBS","Winter","Cymbella_ASV_11535",3,12,2,12,TRUE,1,0.666666666666667,"12/12 vs 2/3",0.2,1,FALSE,"ns","Cymbella_acuta","Bacillariophyceae"
"TBS","Winter","Desmarestia_ASV_10940",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Desmarestia_viridis","Phaeophyceae"
"TBS","Winter","Dino-Group-I-Clade-1_X_ASV_20870",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Winter","Dino-Group-I-Clade-1_X_ASV_20879",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Winter","Dino-Group-I-Clade-1_X_ASV_21077",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Winter","Dino-Group-I-Clade-1_X_ASV_21086",3,12,1,9,TRUE,0.75,0.333333333333333,"9/12 vs 1/3",0.241758241758242,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Winter","Dino-Group-I-Clade-1_X_ASV_25263",3,12,2,10,TRUE,0.833333333333333,0.666666666666667,"10/12 vs 2/3",0.516483516483517,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Winter","Dino-Group-I-Clade-1_X_ASV_25271",3,12,2,10,TRUE,0.833333333333333,0.666666666666667,"10/12 vs 2/3",0.516483516483517,1,FALSE,"ns","Dino-Group-I-Clade-1_X_sp.","Syndiniales"
"TBS","Winter","Dino-Group-I-Clade-4_X_ASV_21578",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Dino-Group-I-Clade-4_X_sp.","Syndiniales"
"TBS","Winter","Dino-Group-II-Clade-10-and-11_X_ASV_23376",3,12,1,9,TRUE,0.75,0.333333333333333,"9/12 vs 1/3",0.241758241758242,1,FALSE,"ns","Dino-Group-II-Clade-10-and-11_X_sp.","Syndiniales"
"TBS","Winter","Diplosoma_ASV_13104",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Diplosoma sp. Diplosoma_ASV_13104","Urochordata"
"TBS","Winter","Disporella_ASV_17008",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Disporella sp. Disporella_ASV_17008","Bryozoa"
"TBS","Winter","Disporella_ASV_17010",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Disporella sp. Disporella_ASV_17010","Bryozoa"
"TBS","Winter","Ectocarpus_ASV_8433",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8433","Phaeophyceae"
"TBS","Winter","Ectocarpus_ASV_8444",3,12,0,5,TRUE,0.416666666666667,0,"5/12 vs 0/3",0.505494505494505,1,FALSE,"ns","Ectocarpus sp. Ectocarpus_ASV_8444","Phaeophyceae"
"TBS","Winter","Electra_ASV_17846",3,12,1,6,TRUE,0.5,0.333333333333333,"6/12 vs 1/3",1,1,FALSE,"ns","Electra_pilosa","Bryozoa"
"TBS","Winter","Embryophyceae_XX_ASV_21512",3,12,2,9,TRUE,0.75,0.666666666666667,"9/12 vs 2/3",1,1,FALSE,"ns","Embryophyceae_XX_ASV_21512","Embryophyceae"
"TBS","Winter","Endomyxa_ASV_22154",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Endomyxa_ASV_22154","Endomyxa"
"TBS","Winter","Enoplea_X_ASV_18404",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Enoplea_X_ASV_18404","Nematoda"
"TBS","Winter","Ephelota_ASV_1009",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_1020",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_2990",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota_truncata","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_2997",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_4004",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_4004","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_4014",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Ephelota_mammillata","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_4846",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Ephelota_sp.","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_661",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_661","Phyllopharyngea"
"TBS","Winter","Ephelota_ASV_662",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Ephelota sp. Ephelota_ASV_662","Phyllopharyngea"
"TBS","Winter","Euglyphida_XX_ASV_18003",3,12,1,8,TRUE,0.666666666666667,0.333333333333333,"8/12 vs 1/3",0.525274725274725,1,FALSE,"ns","Euglyphida_XX_sp.","Filosa-Imbricatea"
"TBS","Winter","Filosa-Thecofilosea_ASV_15525",3,12,2,8,TRUE,0.666666666666667,0.666666666666667,"8/12 vs 2/3",1,1,FALSE,"ns","Filosa-Thecofilosea_ASV_15525","Filosa-Thecofilosea"
"TBS","Winter","Folliculinidae_ASV_3614",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Folliculinidae_ASV_3614","Heterotrichea"
"TBS","Winter","Fragilariaceae_ASV_10037",3,12,0,11,TRUE,0.916666666666667,0,"11/12 vs 0/3",0.00879120879120879,1,FALSE,"ns","Fragilariaceae_ASV_10037","Bacillariophyceae"
"TBS","Winter","Gastrotricha_XX_ASV_16593",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Gastrotricha_XX_ASV_16593","Gastrotricha"
"TBS","Winter","Grammatophora_ASV_10004",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Grammatophora_marina","Bacillariophyceae"
"TBS","Winter","Grammonema_ASV_10016",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Grammonema_striatula","Bacillariophyceae"
"TBS","Winter","Halomonhystera_ASV_27076",3,12,0,7,TRUE,0.583333333333333,0,"7/12 vs 0/3",0.2,1,FALSE,"ns","Halomonhystera_sp.","Nematoda"
"TBS","Winter","Halomonhystera_ASV_27080",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda"
"TBS","Winter","Halomonhystera_ASV_27093",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Halomonhystera_disjuncta","Nematoda"
"TBS","Winter","Haplogloia_ASV_8474",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Haplogloia_andersonii","Phaeophyceae"
"TBS","Winter","Harpacticus_ASV_13902",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Harpacticus_sp.","Arthropoda"
"TBS","Winter","Haslea_ASV_9240",3,12,2,11,TRUE,0.916666666666667,0.666666666666667,"11/12 vs 2/3",0.371428571428571,1,FALSE,"ns","Haslea_avium","Bacillariophyceae"
"TBS","Winter","Hemiophrys_ASV_410",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Hemiophrys sp. Hemiophrys_ASV_410","Litostomatea"
"TBS","Winter","Heribaudiella_ASV_10922",3,12,1,10,TRUE,0.833333333333333,0.333333333333333,"10/12 vs 1/3",0.153846153846154,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae"
"TBS","Winter","Heribaudiella_ASV_10928",3,12,3,11,TRUE,0.916666666666667,1,"11/12 vs 3/3",1,1,FALSE,"ns","Heribaudiella_fluviatilis","Phaeophyceae"
"TBS","Winter","Hiatella_ASV_13195",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Hiatella_arctica","Mollusca"
"TBS","Winter","Labyrinthulaceae_ANT10_3_ASV_9457",3,12,2,10,TRUE,0.833333333333333,0.666666666666667,"10/12 vs 2/3",0.516483516483517,1,FALSE,"ns","Labyrinthulaceae_ANT10_3_sp.","Sagenista"
"TBS","Winter","Leathesia_ASV_8462",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","Leathesia_difformis","Phaeophyceae"
"TBS","Winter","Lichomolgus_ASV_17960",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Lichomolgus_marginatus","Arthropoda"
"TBS","Winter","Licmophora_ASV_9913",3,12,2,8,TRUE,0.666666666666667,0.666666666666667,"8/12 vs 2/3",1,1,FALSE,"ns","Licmophora_gracilis","Bacillariophyceae"
"TBS","Winter","Licmophora_ASV_9996",3,12,1,0,TRUE,0,0.333333333333333,"0/12 vs 1/3",0.2,1,FALSE,"ns","Licmophora sp. Licmophora_ASV_9996","Bacillariophyceae"
"TBS","Winter","Loxophyllum_ASV_32660",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Loxophyllum_perihoplophorum","Litostomatea"
"TBS","Winter","Loxophyllum_ASV_6533",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Loxophyllum_rostratum","Litostomatea"
"TBS","Winter","Loxosomella_ASV_16675",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Loxosomella_sp.","Entoprocta"
"TBS","Winter","MAST-3I_ASV_9358",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","MAST-3I_sp.","Opalozoa"
"TBS","Winter","Maxillopoda_ASV_13778",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13778","Arthropoda"
"TBS","Winter","Maxillopoda_ASV_13791",3,12,0,3,TRUE,0.25,0,"3/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13791","Arthropoda"
"TBS","Winter","Maxillopoda_ASV_13792",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13792","Arthropoda"
"TBS","Winter","Maxillopoda_ASV_13839",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13839","Arthropoda"
"TBS","Winter","Maxillopoda_ASV_13865",3,12,1,1,TRUE,0.0833333333333333,0.333333333333333,"1/12 vs 1/3",0.371428571428571,1,FALSE,"ns","Maxillopoda_ASV_13865","Arthropoda"
"TBS","Winter","Maxillopoda_ASV_13878",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13878","Arthropoda"
"TBS","Winter","Maxillopoda_ASV_13929",3,12,0,1,TRUE,0.0833333333333333,0,"1/12 vs 0/3",1,1,FALSE,"ns","Maxillopoda_ASV_13929","Arthropoda"
"TBS","Winter","Mediophyceae_ASV_10516",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Mediophyceae_ASV_10516","Mediophyceae"
"TBS","Winter","Mediophyceae_ASV_9615",3,12,0,4,TRUE,0.333333333333333,0,"4/12 vs 0/3",0.516483516483517,1,FALSE,"ns","Mediophyceae_ASV_9615","Mediophyceae"
"TBS","Winter","Membranipora_ASV_17859",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Membranipora_membranacea","Bryozoa"
"TBS","Winter","Metromonas_ASV_18427",3,12,2,7,TRUE,0.583333333333333,0.666666666666667,"7/12 vs 2/3",1,1,FALSE,"ns","Metromonas_simplex","Filosa-Metromonadea"
"TBS","Winter","Mytilus_ASV_18471",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","Mytilus_trossulus","Mollusca"
"TBS","Winter","Navicula_ASV_10078",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Navicula sp. Navicula_ASV_10078","Bacillariophyceae"
"TBS","Winter","Navicula_ASV_10098",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Navicula_tripunctata","Bacillariophyceae"
"TBS","Winter","Navicula_ASV_10118",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Navicula sp. Navicula_ASV_10118","Bacillariophyceae"
"TBS","Winter","Navicula_ASV_10502",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Navicula_cryptotenella","Bacillariophyceae"
"TBS","Winter","Navicula_ASV_9836",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Navicula sp. Navicula_ASV_9836","Bacillariophyceae"
"TBS","Winter","Naviculaceae_ASV_9674",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Naviculaceae_ASV_9674","Bacillariophyceae"
"TBS","Winter","Naviculaceae_ASV_9847",3,12,3,12,TRUE,1,1,"12/12 vs 3/3",1,1,FALSE,"ns","Naviculaceae_ASV_9847","Bacillariophyceae"
"TBS","Winter","Neocalanus_ASV_13969",3,12,0,2,TRUE,0.166666666666667,0,"2/12 vs 0/3",1,1,FALSE,"ns","Neocalanus_cristatus","Arthropoda"
"TBS","Winter","Nolandella_ASV_19262",3,12,1,8,TRUE,0.666666666666667,0.333333333333333,"8/12 vs 1/3",0.525274725274725,1,FALSE,"ns","Nolandella_sp.","Elardia"
"TBS","Winter","OTU_ASV_12542",3,12,2,6,TRUE,0.5,0.666666666666667,"6/12 vs 2/3",1,1,FALSE,"ns","OTU_ASV_12542",NA
"TBS","Winter","OTU_ASV_13187",3,12,0,0,TRUE,0,0,"0/12 vs 0/3",1,1,FALSE,"ns","OTU_ASV_13187",NA
"TBS","Winter","OTU_ASV_13628",3,12,3,10,TRUE,0.833333333333333,1,"10/12 vs 3/3",1,1,FALSE,"ns","OTU_ASV_13628",NA
