"TBS_5_F2_Water_all"	"TBS_7_F2_Water_all"	"SEL_7_F1_Water_all"	"SEL_8_F1_Water_all"	"TBS_8_F3_Water_all"	"TBS_8_F1_Water_all"	"SEL_1_F1_Water_all"	"SEL_1_F2_Water_all"	"SEL_1_F3_Water_all"	"SEL_10_F1_Water_all"	"SEL_10_F2_Water_all"	"SEL_10_F3_Water_all"	"SEL_11_F1_Water_all"	"SEL_11_F2_Water_all"	"SEL_11_F3_Water_all"	"SEL_12_F1_Water_all"	"SEL_12_F2_Water_all"	"SEL_12_F3_Water_all"	"SEL_3_F1_Water_all"	"SEL_3_F2_Water_all"	"SEL_3_F3_Water_all"	"SEL_5_F1_Water_all"	"SEL_5_F2_Water_all"	"SEL_5_F3_Water_all"	"SEL_6_F1_Water_all"	"SEL_6_F2_Water_all"	"SEL_6_F3_Water_all"	"SEL_7_F2_Water_all"	"SEL_7_F3_Water_all"	"SEL_8_F2_Water_all"	"SEL_8_F3_Water_all"	"SEL_9_F1_Water_all"	"SEL_9_F2_Water_all"	"TBS_1_F1_Water_all"	"TBS_1_F2_Water_all"	"TBS_1_F3_Water_all"	"TBS_10_F1_Water_all"	"TBS_10_F2_Water_all"	"TBS_10_F3_Water_all"	"TBS_11_F1_Water_all"	"TBS_11_F2_Water_all"	"TBS_11_F3_Water_all"	"TBS_12_F1_Water_all"	"TBS_12_F2_Water_all"	"TBS_12_F3_Water_all"	"TBS_3_F1_Water_all"	"TBS_3_F2_Water_all"	"TBS_3_F3_Water_all"	"TBS_5_F1_Water_all"	"TBS_5_F3_Water_all"	"TBS_6_F1_Water_all"	"TBS_6_F2_Water_all"	"TBS_6_F3_Water_all"	"TBS_7_F1_Water_all"	"TBS_7_F3_Water_all"	"TBS_8_F2_Water_all"	"TBS_9_F1_Water_all"	"TBS_9_F2_Water_all"	"TBS_9_F3_Water_all"	"Unknown"
"SEL_SPR_wPE1_Biofilm"	5.23471056460455e-07	4.45745687207304e-18	3.92971363978949e-22	2.78121529902605e-05	1.38618955978728e-17	3.17153178374532e-05	1.67776617969516e-13	3.22464155237705e-12	5.44569816642045e-13	1.05246742212139e-16	6.52512522060228e-10	3.55271471546559e-09	7.62473365162667e-19	7.05029837404264e-36	3.4958918911553e-21	7.52499384733186e-15	8.06765759378578e-09	3.41623069028824e-14	6.54816674213575e-07	0.000195927272559721	0.000391524653857039	7.16543527530218e-09	0.000321789133492553	7.45902240608274e-07	0.0271014901856465	0.000232924129237215	0.000213042372404447	0.0892340942631854	0.0182678949581097	0.389075554074703	0.000429107150965986	0.0363947787899676	0.0489884861680908	0.000308071350881454	5.09585358278607e-05	1.69696643188376e-08	2.43951392477204e-13	6.421352634552e-15	0.000104728912760131	0.00162194146259474	2.27720571394971e-17	2.98349786996923e-20	3.46542129679639e-05	1.12606896654465e-20	6.38056676895382e-09	0.00492910391672208	0.000973932707409606	0.00835446844547232	4.39607016745433e-06	0.27021034409485	2.92406834833695e-14	3.17471441614713e-05	5.56271404716546e-14	0.0345563973083303	2.21538643462069e-10	5.07727651278407e-07	5.06588329914726e-05	1.50504482224739e-07	4.69404616933133e-05	0.0678128904836141
"SEL_SPR_wPE3_Biofilm"	6.87377446057519e-07	8.40740127619838e-10	8.08152943620074e-16	5.51535786209525e-13	6.53646414509102e-14	9.31756341025565e-13	1.48752448249391e-10	1.31954710463406e-10	3.96238970644691e-11	3.53425519038243e-10	7.38946545425839e-05	1.96265392126578e-09	1.92031707943673e-15	2.78731259948847e-05	2.32312133302216e-16	6.0940864452152e-13	2.51106561154581e-08	6.85198738021323e-06	0.000104056961895858	9.67075075828829e-05	0.0011697195186798	3.36715446947273e-07	2.65710595186499e-05	4.44975516218459e-05	0.0085681747737698	0.00299997117592198	0.00245917288741305	0.154210578604134	0.00699439652485507	0.0194115150781736	0.000731880100847889	0.127454856977371	0.108811403024919	1.57907791878898e-08	1.56946653533709e-07	3.18998863792102e-09	6.54395490169956e-13	8.29935176273186e-05	2.79797802239031e-11	0.00418597830357877	2.44630214678793e-11	6.82060411636744e-09	1.05047624695165e-10	1.9701223053628e-15	3.25628226258376e-11	0.0163079451848705	0.000899421384888779	0.0248474677828778	4.3945924654803e-06	0.0072630467588577	6.86376541474672e-05	3.58770231957485e-05	1.52960378361792e-11	0.0350073919732752	0.00075274220611246	1.78510252009903e-07	0.000385560569793187	1.57112345770995e-07	4.97343705180449e-05	0.47691511590368
"SEL_SPR_wPET1_Biofilm"	1.63446102666022e-06	9.67235224279794e-05	8.63496503650373e-24	3.00982198643048e-05	3.00125550530114e-08	8.12991580412503e-13	2.90845155632721e-10	1.29526008926471e-06	1.19035519685197e-11	0.000121122928644039	0.000165881953639464	0.00040912441554704	2.44679418603349e-12	2.25969452251403e-13	1.23208729690597e-08	1.97628673083106e-06	3.03854879136784e-05	1.2926585605221e-06	9.03490977555894e-05	4.3439229835055e-08	0.000288354046856194	2.43912994442125e-06	0.000474089079258098	6.53328575242936e-08	0.0385601024158395	0.000472543878128341	0.000138655665531058	0.0483380334701776	0.0455062285966216	0.0239616249326233	0.0100250476048127	5.42177736128838e-06	0.000407051673127773	1.05634595786675e-07	1.93427886158023e-05	1.39786601479744e-05	3.24411474410227e-11	2.08860063314445e-14	0.000411987579068143	0.0121554222677776	1.9853153557737e-09	8.22771188340733e-11	1.65009625114979e-11	3.05115134384699e-13	1.05953446127319e-11	0.00229367852643024	0.00155990064151819	0.00621838474420101	1.12604664922451e-05	0.0110895961473725	3.43689141195252e-14	3.90093138631931e-07	1.20273288564269e-05	0.014989279669144	0.000440480844087313	6.40247651991167e-06	4.39549620439189e-05	1.06049992596953e-07	1.25430367183362e-06	0.781602816714605
"SEL_SPR_wPET2_Biofilm"	3.33285936890189e-07	4.36018711593709e-15	1.39942695013721e-27	8.85072485922779e-22	8.02286570910869e-15	5.71522830984943e-05	7.86303207314736e-05	1.04333919691034e-11	1.09518775818706e-11	1.14476920761786e-08	6.13202641738422e-05	1.37277952539183e-09	2.01798120444908e-19	2.80468445963862e-14	5.56523301905942e-18	6.65694866187204e-05	1.42638703947187e-07	3.54466021254967e-10	0.000540449176627778	0.000398335237247675	0.00975329326086707	4.16596283170248e-08	2.31710869132892e-05	1.6950640193435e-07	0.0270205791299254	0.00111305124122525	0.00767449607599587	0.192616559115395	0.0429670705324435	0.0244590467378144	0.0021438055641412	0.000334633987876002	0.000653751097732046	1.71521511182188e-07	7.0246272779257e-09	3.33596570872493e-05	2.19613510739117e-18	2.02608834620103e-15	1.94957857488453e-16	0.000949237340781285	3.43285912917973e-05	3.13920021599375e-12	7.83627164693918e-12	9.34163170930366e-23	2.88439040549057e-14	0.0110768241281859	0.000516640501899729	0.00242464849600417	0.000415070804225826	0.279908922602059	2.3913877497911e-15	1.52343609220899e-09	1.09653448531324e-13	0.00999072402070009	2.93376067795302e-08	5.52726704227409e-05	5.66309289247491e-05	1.45654944625467e-14	7.06803672334483e-05	0.384504835587008
"SEL_SPR_wPET3_Biofilm"	4.38701685186102e-07	1.10986933151342e-18	2.9648275011618e-17	2.93387409702771e-05	5.65087871914617e-15	1.92787446495079e-14	1.71278953876544e-12	7.54459897061706e-15	1.11553540982733e-15	1.00597321907399e-15	1.90238399558267e-05	1.06601135982175e-13	4.25620751509002e-17	2.47020917779302e-37	5.31559445617957e-05	6.2830416433643e-20	1.40970599024725e-11	5.76007603333865e-09	1.5352050207863e-05	2.19693744850155e-06	3.12092305001052e-05	6.88380527408452e-08	0.000384489362341139	6.08078200525336e-07	0.00931748238756078	0.000182436182899968	0.000525565189411076	0.0767935915116128	0.0329033131639257	0.130050110143048	0.140596730671487	0.0148851870128795	0.147875872908227	0.000622495873808588	3.33697541669931e-07	3.63928953199446e-09	1.53386659528713e-15	2.29279506362421e-17	9.65281868944668e-11	0.00116399616617983	1.33031805626278e-06	4.95187485843897e-11	1.06610921609556e-08	6.00360704351204e-15	6.55866204771929e-10	0.00404859093540182	0.000195642303978579	0.00098002909160754	6.263814985974e-05	0.226378804047959	8.96582584108704e-15	5.51606857475825e-09	1.50889518320251e-10	0.115575407925302	1.79061199206427e-09	8.18603634567497e-09	8.5941292282283e-06	4.9643268210637e-05	0.000109444973614158	0.0971368417023306
"SEL_SUM_PE1_Biofilm"	1.07956319868541e-08	0.00115172319320683	0.0433937911880709	1.57999218037319e-05	2.56478810768222e-05	4.99899090194442e-05	3.59645038962145e-06	7.61197893434162e-10	1.70007327734285e-10	1.18059741455558e-08	7.36345504015752e-07	3.93280470287675e-07	1.05792253840609e-05	4.04020469243166e-18	3.84722719741146e-19	8.51895445569817e-16	0.0419875889306596	2.43033964389255e-08	1.87301573015444e-07	5.84142147357803e-07	3.37661834632152e-07	0.000731477205109366	0.00127166266152182	0.0442079053486283	3.84446005332913e-10	5.05048972738749e-11	1.57594384737686e-10	2.95086304881077e-05	0.0107151570833213	0.00012032914111577	0.000657615366362657	0.0113400982067942	0.00429110945451189	0.00785062306669725	0.0403978998185952	0.065509055915619	0.000129896384136865	0.000167644905758383	8.87089285309197e-06	0.000392607044310576	0.000341832206372835	6.90392951052331e-05	0.0157749320630867	0.00274845996331474	0.00483879319874879	0.0116506297930185	0.00364148137603826	0.0059801141042499	1.26606899947558e-06	0.000120901937593856	0.000229436385983062	0.00118112718213311	0.187140546620237	0.0729043462682684	0.102093047852122	2.28964638115215e-06	0.0357501474968483	0.0801582062914455	0.136108007753947	0.0648029295103884
"SEL_SUM_PE3_Biofilm"	3.57199888299812e-05	0.00115899298455751	8.03633165506258e-05	0.0361613813647292	4.08585771191174e-05	8.32675925310183e-05	7.90834708019291e-05	4.06030766510945e-06	1.15795729472514e-05	8.77252663944649e-07	0.000100090152224378	8.68559729815997e-06	4.71031012772166e-07	1.33559273027238e-09	3.04054823041994e-05	3.87623243230518e-08	5.04212046563663e-06	4.30122101222399e-05	0.000300496407747201	0.00012011584884309	0.000346086854639644	2.38634289905057e-06	1.09603059701837e-05	8.75885885697054e-06	6.66870383674801e-06	5.26091805911771e-05	2.71199878172335e-05	4.91641908161013e-05	0.0385459829247195	0.00783795067814249	0.0144988035079087	0.266651809825814	0.129726073640089	0.000101985560786334	3.40748658429205e-05	3.88704339370838e-05	1.56166985648823e-07	1.59812535396612e-06	1.7465404639748e-07	0.000200482994457794	2.10268252972942e-06	2.13316098550149e-07	1.02980787332169e-05	3.73671563971348e-07	2.20240989910443e-05	0.000753718257258162	3.5685444458433e-05	0.00170109276505466	6.03430904036028e-06	4.19799355900965e-05	6.92058796541744e-09	1.51695053240499e-07	8.18543390311246e-06	0.00202987330806554	0.00762778695567676	0.000260597469403631	5.21302012548665e-05	7.81429938008525e-05	0.000132870377593688	0.490830470905501
"SEL_SUM_PET1_Biofilm"	1.41001684688036e-08	0.000237906285717727	0.00317609128320985	0.0015278567413581	6.58707779865066e-07	9.6399770900709e-05	7.94624110366957e-05	3.61487123059072e-09	1.13072615606511e-10	7.82153032385706e-07	9.99170501950361e-07	2.30485664225863e-06	8.22044885863861e-07	2.77045372222933e-16	2.73018866387292e-17	1.0378927536037e-10	0.00173120764739557	2.46194875820075e-09	3.19946751253529e-07	8.71061393150656e-08	9.91366996333554e-08	0.000134585281875486	0.00159182335910778	0.00107153661258392	1.00923538573089e-08	2.98454787835844e-10	5.05282857934067e-09	0.000129435834130028	0.001171472628414	0.00222066583977162	0.00044147235307258	0.322287063719096	0.44286181098805	0.0244372026377507	0.00273384157542586	0.00052328256884057	5.9409954795935e-06	3.39598807040051e-06	1.09948916292268e-05	0.000325105527954112	1.39896795846784e-05	7.44561816180793e-06	0.000144755347181593	4.61394636387833e-05	0.000662070758798463	0.00348248204308538	8.85917526830405e-05	0.00262436146089344	1.11365418444092e-06	8.57106395526884e-05	7.3984681227705e-06	0.000302712623849437	0.00851338480191626	0.0266071057769612	0.0117475504802733	0.000194078377701971	0.00507124743857183	0.0298062504588415	0.00989899128696232	0.0938899559682443
"SEL_SUM_PET2_Biofilm"	5.92859422328613e-07	2.0003267572792e-05	0.000595129929543624	0.00146419206188023	3.01467051617532e-08	3.74761627210271e-06	1.45383821141568e-10	4.1387215878701e-12	2.31582284706668e-10	3.52325900840927e-05	2.84028938123315e-10	9.34020653618339e-11	1.46014053700534e-08	1.13772959833556e-11	4.51864100568238e-07	8.76822713427439e-13	8.66733767168364e-05	2.16913233212321e-11	1.20209208510907e-07	2.83944482934786e-08	3.02320978339303e-06	0.000136134344331562	6.32573566659903e-05	0.00552674022074692	4.26321824525916e-06	9.02219906967707e-07	0.000353324341173434	0.0015876699347674	0.321721190703469	0.00291424938838268	0.0044050176603471	0.0744989626233156	0.016713250683788	0.0192968736680894	0.0025195590101586	0.000453342059709085	5.03141662238799e-08	5.85163809197874e-05	1.23762982123985e-06	0.000503972594971745	9.07059670677914e-07	2.8931629043187e-07	1.16353196082229e-05	9.78914029846259e-07	2.53866116528495e-07	0.00318411316791824	0.00105543743908438	2.96547544422507e-05	5.73443104295486e-05	0.00680796981787134	1.65783267699831e-07	0.00024100830889407	0.0112698830527831	0.0736470306123341	0.0168994142881483	9.40646367799241e-06	0.0108705189457326	0.298977000118208	0.00176111257727782	0.122208120611614
"SEL_SUM_PET3_Biofilm"	4.81255878302948e-07	0.000206059099776816	0.0101611431638696	0.000203774734985701	8.1514401168823e-05	0.000140766060847856	2.67070880726949e-09	4.89600454016161e-14	5.52584639990797e-14	6.61674467829152e-09	8.71937053552433e-05	2.39938967780776e-07	1.46250974385329e-05	3.72730268574918e-14	1.07927295617436e-14	3.81699457448503e-15	0.00147940464881821	1.32475841820649e-08	1.33242154215103e-05	6.98331391705237e-07	1.1877830570692e-05	0.00146664253362265	0.000531040424954304	0.0434995859488658	6.12870614971006e-05	3.66065277622805e-05	1.68207570650892e-06	0.000323778662998934	0.0183624173961245	6.50154991353176e-05	0.000627300532991277	2.81490922233536e-05	9.84259263702574e-09	0.0792593894259187	0.0669968934571153	0.0311521510263175	1.74969276193988e-05	5.00684299449684e-05	2.56449023579619e-05	0.00105051592590475	4.42151997820857e-05	0.000833447426755485	0.00194462860176797	0.000566911360763661	7.94192961007737e-05	0.0213007029870007	0.000247887978269909	0.0104302815553886	2.81777426680237e-06	0.000248526228448957	0.0006611307278087	0.0286158063930516	0.183757242806183	0.0549244655397541	0.0027332022109306	0.000241001395615131	0.17417640117395	0.118070807927137	0.030082693085441	0.115081609618246
"SEL_SUM_wPE3_Biofilm"	1.6897298234624e-08	0.0107005953851379	0.00593122994139035	0.00269204638647818	5.03968931335568e-05	0.000237361972700997	2.68146511528314e-05	4.23470945294385e-09	1.84318647639463e-08	9.04939508610347e-06	1.20954888522783e-05	4.90894078764375e-06	0.000217793972361926	1.25957054644131e-12	5.27908680002255e-11	4.15788665525328e-10	0.0281698525367765	5.39510496516762e-08	2.08751074528973e-05	5.32785589220979e-07	1.92735966177378e-06	0.00568485461426296	0.00688080511280928	0.0183757300091608	1.46754100910407e-08	5.72046791767872e-09	2.14693850351065e-08	0.00351106174943245	0.0178500467205789	0.000234040399487573	0.00131406161548229	0.0141644821887487	0.0155408173339825	0.0401527153031429	0.0324006188815921	0.0405529025165176	0.000369260778253288	0.000420011372100158	0.00123801600638822	0.00488056672558333	0.00337754635236439	0.00275765261569036	0.00603177041695351	0.00533093127220365	0.00494709614618702	0.0620292764666935	0.00219961339625954	0.0150775871826422	2.99581253553281e-05	0.000570977679192503	0.0012086662723479	0.00596048934693566	0.363855247593322	0.00783354028270635	0.0670712111685589	0.00127535243329891	0.0253489957287724	0.116377326410862	0.0140900376004071	0.0429811155151374
"SEL_SUM_wPET2_Biofilm"	2.1561874919297e-06	1.08091446607644e-05	1.7580041638504e-13	0.0189109701573366	8.25366645726838e-05	4.32006428321891e-06	1.27375934920507e-12	1.26657758436394e-13	2.02818118680849e-12	1.22786779544369e-10	0.000197080338240286	9.65933519457875e-05	1.41015727112718e-13	1.32340980745511e-14	8.62617135003866e-07	2.3690335817966e-09	3.74301059674549e-08	3.61482999742643e-05	1.16538315691161e-09	5.76995912080727e-12	6.71969270160957e-10	1.06108055387732e-14	5.88522533797766e-14	1.98942951010322e-15	1.95718488107996e-06	2.09496104457133e-18	2.7166333832461e-05	2.37902949039415e-09	0.0443474714722183	1.33122260831699e-07	0.00091884413879272	7.54280208256852e-06	8.14759290420122e-06	0.000102284269228655	8.3439201572312e-08	1.272029686629e-08	1.43840006472131e-08	1.33894376572461e-09	2.478555025488e-08	9.60778519834416e-11	0.000122247624487445	4.41175448689385e-05	1.82963289342449e-07	2.35636663140017e-05	1.12991495222766e-06	8.5983929764907e-05	0.000143890545985428	0.000849108346907775	3.13720536290158e-07	0.000131604419122266	6.66875733727566e-21	1.59023930279424e-19	1.10124340745229e-09	3.47247990463706e-05	0.000249071129502494	5.74411901107981e-06	5.47851605703454e-10	6.44814842020571e-08	5.24717710861826e-07	0.933552521774101
"SEL_SUM_wPET3_Biofilm"	8.33492737631339e-07	8.82687599513477e-11	1.08430126871336e-08	0.00014395478549228	8.87777012800659e-11	4.24956780446180e-09	1.77076760865407e-11	9.32175033466133e-09	1.66438954675863e-07	7.3332874820113e-13	0.00101984671388777	1.4230089952647e-06	4.30614825605633e-11	3.02056514570471e-18	3.36808476942902e-05	0.0127448641332344	2.44779066371957e-08	9.71798935851718e-09	4.33714430003981e-05	1.26995678369173e-05	0.00567653137180995	2.34752773266553e-10	8.50573668627454e-07	3.36533453192426e-09	6.0126536354267e-05	1.11451560403466e-08	0.000317022822070686	0.0288491548483005	0.00157939970085094	0.0892692210931539	0.0249538441379935	5.54271479132379e-05	1.40318883289204e-06	0.000120126394089498	5.2168741293346e-05	0.000164827429278811	4.55771763048244e-11	2.97063776144356e-05	1.78134728258825e-12	1.00998117999734e-05	3.73236061488545e-10	2.29243181156226e-13	5.22743617948463e-11	6.90696158032486e-25	2.31491403293677e-13	0.0015429950482252	0.000405092833705824	0.000765325114879988	5.03167719982555e-05	0.0407962961586731	3.46103049672714e-17	1.90631498658261e-13	2.2934296083687e-12	0.00540785051445905	3.04323396381578e-11	2.91296221033338e-06	0.000206972363721122	0.000194727477723378	1.37575874699669e-09	0.785486684671522
"SEL_WIN2_G1_Biofilm"	2.47879972738765e-07	2.73822216085061e-13	3.31829563136131e-12	1.1818207061474e-12	2.68426377443869e-08	9.93194152593482e-10	4.36363326354114e-08	9.26627103488357e-09	1.06627334016992e-08	3.32069711000224e-05	0.000258133499090315	0.000558348954863139	2.15467032324528e-07	1.06740783145634e-07	2.7478907272785e-07	2.0977000675625e-09	6.4777554456615e-09	6.50646776465677e-08	1.06130302379002e-05	3.54218594214166e-06	0.00167661752718191	1.39053069693724e-11	1.90268153158495e-07	2.06562125100293e-09	0.000328461998111459	1.11336656697136e-06	0.000580584118204739	0.0119142235956026	0.00699842720690775	5.52714016634374e-05	0.000364411650594315	8.93287600493163e-08	8.65656561437996e-08	5.37374895236624e-06	4.75125315161177e-07	3.47755320007272e-06	2.48704550884865e-07	2.10820962402131e-06	4.67681134479719e-09	0.0640018423723195	0.0198547990044715	0.0138678009082858	5.59592892894156e-08	1.06153797222378e-10	3.25066659705048e-08	0.00186296651945701	0.0126453397045432	0.0036379081089529	3.4152831799748e-06	0.0286541612488388	3.34030496615787e-12	9.63032337675486e-08	9.66133308561015e-10	0.000353993013704718	3.57729007720741e-09	4.73604094371314e-06	4.08006445140927e-07	7.83646351203084e-07	1.60838191055814e-06	0.832314026648936
"SEL_WIN2_G2_Biofilm"	2.62813425027905e-07	3.7033803015213e-21	5.88321468724627e-23	1.79792853914896e-16	1.82960248666118e-06	3.51242333459033e-08	2.39596629808729e-08	1.16056877406907e-08	5.2868095493204e-09	0.0282604722286894	0.00535620807078345	0.0902743746094745	1.81240894805879e-07	8.06974652712981e-07	1.5455768768686e-05	2.97159251365454e-09	3.2547182970092e-07	6.59202703817405e-08	7.83109964909049e-09	1.58181575105914e-09	6.44139996076545e-06	4.49295250104564e-11	1.28134038773973e-06	3.6401708742352e-06	0.000139860866420458	5.45354170753073e-06	0.00136918519750207	0.0190165810708937	0.00507674077897225	0.00327860199049647	0.000624380998611134	3.12825462800427e-07	1.03447776138458e-06	2.87086610322451e-06	4.49539665340811e-05	5.40549997881248e-08	0.000109871316278182	9.74259876825154e-05	7.19209290523168e-05	0.0706580982139396	0.0033733300627289	0.0500123351516692	4.46033696939219e-09	1.5183973953192e-14	9.39401177771083e-11	1.16861932010836e-07	1.63437840768124e-05	0.000131521726322522	0.000177861382980815	0.0357288344836547	2.14622458691103e-09	6.12181109118331e-12	2.26019472534262e-10	0.0028033974742445	2.12452852156071e-14	5.11711630512776e-05	2.45593202242015e-07	3.28155766024865e-07	1.25256358530811e-06	0.68328447356336
